text,account_age_days,text_length_words,has_exclamation,has_question,has_emoji,mentions_flag,hashtags_count,urls_count,retweets,favorites,is_verified,followers_count,friends_count,favorites_statuses_ratio,tweet_event,tweet_type,classification,diffusion_speed,sentiment,users_pos_count,users_neg_count,users_neu_count
LIVE FEED from scene of standoff between #CharlieHebdo shooting suspects &amp; police http://t.co/Q4kQYO2SHC http://t.co/gcsVG5iAQh,1977,14,0,0,0,0,1,1,106,28,1,843346,460,0.0002473246135552913,0,source-tweets,0,3315.0,2,4,0,6
"Residents of Dammartin-en-Goele told to stay inside, schools on lockdown, mayor's press office tells CNN. http://t.co/7Bxdhozq4H",2929,16,0,0,0,0,0,1,273,173,1,22713047,113,0.0003494999462307775,0,source-tweets,0,63290.0,1,4,3,12
"As tribute to the victims &amp; statement to the world.
 
#JeSuisCharlie http://t.co/TJLbOGPTT4",1650,12,0,0,0,0,1,1,128,168,1,123355,228,0.09702549575070822,0,source-tweets,0,182182.0,1,3,0,10
"""Yo, Charlie Hebdo, I'm really sad for you, I'ma let you finish, but la best galette of all time is reportée au 17 janvier.""
— Balkanye West",1581,27,0,0,0,0,0,0,181,108,0,3205,481,0.0811326691137913,0,source-tweets,0,3627.0,2,0,1,12
‘Muslims don't believe in freedom of speech’ – radical cleric Chaudry http://t.co/or8tYpGCiH #CharlieHebdo http://t.co/W2HAAKOJjQ,1907,14,0,0,0,0,1,1,270,76,0,18499,1180,0.018730013704888075,0,source-tweets,0,6357.0,1,6,2,11
RT @dabeard: Wow. @newyorker cover. #charliehebdo http://t.co/XKCQbCeHPz,74,7,0,0,0,1,1,0,181,0,0,38,28,0.0,0,source-tweets,0,0.0,1,0,0,0
What we know about the suspects in the Charlie Hebdo attacks: http://t.co/lgoa0zRIPz http://t.co/zAHS26igzy,2840,13,0,0,0,0,0,1,105,32,1,5585485,976,0.01018799040455688,0,source-tweets,0,0.0,1,0,0,0
→ http://t.co/DVGUfqUEq4 Charlie Hebdo  86 Charlie Hebdo attack: Helicopters hunt for suspects in woods of France http://t.co/8WhrB18Em7,264,17,0,0,0,0,0,1,108,1,0,9288,1735,0.002208645912882021,0,source-tweets,0,0.0,1,0,0,0
On Weds Saudi Arabia condemned #CharlieHebdo as 'cowardly attack'. Today they flogged Raif Badawi for encouraging free speech.,2498,18,0,0,0,0,1,0,3061,828,1,136279,2156,0.03959741404642962,0,source-tweets,0,107451.0,2,27,12,31
"Think this ticks all the boxes.

#JeSuisCharlie http://t.co/TTbO4qHjp9",1895,8,0,0,0,0,1,0,2344,1785,0,291,549,0.07970510502156072,0,source-tweets,0,92907.0,1,6,2,15
Charlie Hebdo will print a million copies of its next edition with government and Google help http://t.co/7NWsbPcbEW http://t.co/vU5XUNjXj6,2462,18,0,0,0,0,0,1,144,70,1,1200771,204,0.009912877178070548,0,source-tweets,0,2718.0,1,1,2,4
Two days ago Saudi Arabia denounced the #CharlieHebdo attack. Today it flogged @raif_badawi for expressing opinions. http://t.co/okXmE6xilD,2192,17,0,0,0,1,1,0,938,298,0,35601,1659,0.08671439936356404,0,source-tweets,0,186456.0,1,6,1,15
Charlie Hebdo: Don’t blame this bloodshed on France’s Muslims | Nabila Ramdani http://t.co/XZlutySyZn,1890,13,0,0,0,0,0,1,125,63,1,3096742,1083,0.0012119517083857736,0,source-tweets,0,2768.0,1,4,4,13
"While horrified with #CharlieHebdo, let's not forget #RaifBadawi. 50 lashes today in Jeddah, first batch of 1000!! :( http://t.co/l8ACRZuhVZ",2270,19,1,0,0,0,2,0,149,32,0,5469,2653,0.12420645873585426,0,source-tweets,0,168329.0,0,2,1,4
The solution. #JeSuisCharlie #CharlieHebdo http://t.co/x8qzAE32Wk,2109,5,0,0,0,0,2,0,130,87,0,8008,0,0.1050228310502283,0,source-tweets,0,103144.0,1,0,0,8
"Nothing destroyed Breivik's maniacal rhetoric more than Norway's calm, humane handling of his case. A lesson for everyone. #CharlieHebdo",2779,19,0,0,0,0,1,0,379,222,0,5597,1438,0.012316097186945896,0,source-tweets,0,26027.0,2,5,4,10
"Google is donating nearly $300,000 to Charlie Hebdo http://t.co/t9c80aSkhL http://t.co/qWqHwnPtAX",2591,10,0,0,0,0,0,1,123,48,1,1342547,1163,0.01187944463257704,0,source-tweets,0,17296.0,1,0,2,4
A few of the #CharlieHebdo shooting inconsistencies but hey let's not nitpick  http://t.co/9I4srbJhsJ,930,13,0,0,0,0,1,0,115,45,0,4484,168,0.5829385169342394,0,source-tweets,0,19594.0,0,6,5,11
"THE UTTER HYPOCRISY

#JeSuisCharlie http://t.co/pZ86pz93C1",1391,5,0,0,0,0,1,0,142,155,1,150967,366,0.003602251407129456,0,source-tweets,0,644718.0,1,28,30,100
In case you are confused #CharlieHebdo http://t.co/AqQbtxnDDr,2472,7,0,0,0,0,1,0,174,97,0,25084,17422,0.054346730121599546,0,source-tweets,0,4584.0,0,10,8,6
"Why I am Charlie -- Parisians share emotional messages with CNN: http://t.co/YtQdjs8HQ1 #JeSuisCharlie
https://t.co/3SGWCHVGg0",1008,14,0,0,0,0,1,2,134,105,0,8901,372,0.08520179372197309,0,source-tweets,0,15344.0,1,3,7,9
"At 87 years of age, Asterix cartoonist Uderzo gets back on the drawing board #JeSuisCharlie via @NathalieANDREF2 http://t.co/6NGrvl8xXE",2095,18,0,0,0,1,1,0,178,113,0,1596,1974,0.05829666062645612,0,source-tweets,0,116690.0,1,1,0,2
My cartoon today @TheTimes on Islamist terror: a cartoon fightback #CharlieHebdo http://t.co/0lG5ax0vF8,1737,12,0,0,0,1,1,0,364,201,1,7619,79,0.036544850498338874,0,source-tweets,0,76162.0,1,12,2,8
"Schools near siege building in Dammartin-en-Goele being evacuated, say officials. Follow our coverage: http://t.co/ZBIkAexsBk #CharlieHebdo",2818,15,0,0,0,0,1,1,231,106,1,12931051,3,0.0,0,source-tweets,0,7387.0,1,3,1,7
"At 87 years of age, Asterix cartoonist Uderzo gets back on the drawing board #CharlieHebdo  #DammartinEnGoele http://t.co/1lNGYsOFvU",1244,17,0,0,0,0,2,0,108,84,0,276,1289,0.10516605166051661,0,source-tweets,0,165920.0,1,4,0,1
"We're different, pls understand #JeSuisCharlie #NotInMyName http://t.co/4uoMLjd0t7",523,7,0,0,0,0,2,0,128,76,0,265,225,0.05817665838949982,0,source-tweets,0,91777.0,1,4,0,16
French fashion unites again terror: http://t.co/dumReEgH64 #JeSuisCharlie http://t.co/FnzgWZ0fzn,2110,8,0,0,0,0,1,1,324,348,1,2255991,1000,0.002097716716036007,0,source-tweets,0,26816.0,1,0,1,7
"They wanted the people to crumble, instead they came together. #JeSuisCharlie http://t.co/UHOrggBdRp",737,12,0,0,0,0,1,0,100,104,0,12587,252,0.9992418498862775,0,source-tweets,0,194934.0,1,4,1,9
Who is scared? Sify cartoon. #CharlieHebdo http://t.co/qN6WizQg2l,2122,7,0,1,0,0,1,0,128,85,0,12771,261,0.0006647673314339981,0,source-tweets,0,2771.0,1,3,1,9
And best drawing so far RT @kylecmatthews: This is just brilliant #charliehebdo #sonyhack http://t.co/EXmNt0Vxrr,2138,14,0,0,0,1,2,0,259,109,1,3283,665,0.01012035010940919,0,source-tweets,0,7492.0,2,0,1,1
People should actually know the difference. #JeSuisCharlie http://t.co/QIVgReU6Kh,1637,8,0,0,0,0,1,0,216,165,0,9328,4270,0.001042782255791669,0,source-tweets,0,32754.0,1,4,1,17
Eiffel Tower went dark last night in tribute to the victims of the #CharlieHebdo attack. http://t.co/zG9jA7M6Kb,2723,16,0,0,0,0,1,0,301,334,1,2590753,8125,0.10635255293794114,0,source-tweets,0,5569.0,1,2,1,9
.@fpleitgenCNN is by a school on lockdown where students echo #JeSuisCharlie sentiment.  http://t.co/Xk46LBlGuT,625,13,0,0,0,1,1,1,279,236,1,115344,1265,0.2382637584862054,0,source-tweets,0,4265.0,1,0,0,4
Nah it isn't though RT @igeldard: This is just brilliant #charliehebdo #sonyhack http://t.co/r9YfMv7rUe,2081,13,0,0,0,1,2,0,110,51,0,18022,1246,0.010538786509832513,0,source-tweets,0,182405.0,2,4,2,1
"Even before #Charlie Hebdo killings, in many places journalism had become a life-threatening proposition. http://t.co/Fig0E5Vmkn",1470,15,0,0,0,0,1,1,146,69,1,11551,519,0.0012055455093429777,0,source-tweets,0,54535.0,2,4,1,8
"""After twenty years of writing about Muslim fundamentalist violence, I am running out of synonyms for atrocity"" http://t.co/ngPatcYWYc",28,18,0,0,0,0,0,1,105,15,0,56,56,0.0,0,source-tweets,0,0.0,1,0,0,0
BREAKING: Several schools evacuated as police surround #CharlieHebdo shooting suspects http://t.co/G6eunBDIrj http://t.co/WoemzPtIRa,1977,12,0,0,0,0,1,1,114,27,1,843508,460,0.00024725170223287307,0,source-tweets,0,6726.0,1,3,6,15
How Arab world media responded to Charlie Hebdo attack http://t.co/HF68AN5Oh0 http://t.co/i8PVfgD3rq,2126,11,0,0,0,0,0,1,194,110,1,194201,616,0.001209797790940657,0,source-tweets,0,84860.0,1,1,4,14
"#France's most famous cartoonist, 87 year old Uderzo - father of Asterix - comes out of retirement for #CharlieHebdo. http://t.co/SyNChbpYD6",2454,20,0,0,0,0,2,0,13876,7709,1,35439,250,0.0,0,source-tweets,0,76723.0,2,11,3,15
Charlie Hebdo: There is no way they will make us put down our pens http://t.co/jiZefdY9kO,438,15,0,0,0,0,0,1,101,12,0,34369,1,0.023312883435582823,0,source-tweets,0,30177.0,0,0,0,5
"As we speak, with quiet resolve, Gazza is loading his car with chicken and a fishing rod and planning his route to Dammartin-en-Goele",2223,23,0,0,0,0,0,0,153,120,0,11436,1011,0.06251367828669689,0,source-tweets,0,95527.0,0,2,1,4
What we do and don't know about the standoff with the Charlie Hebdo attack suspects http://t.co/JzHXO8cAxV http://t.co/hpjA5U77Ce,2869,17,0,0,0,0,0,1,272,134,1,14704094,961,0.00950852213549644,0,source-tweets,0,4879.0,1,5,1,16
"Out of all the cartoons we've seen, I think this is the most poignant, the most beautiful. #JeSuisCharlie http://t.co/Wk8M7EV3Eb",1604,19,0,0,0,0,1,0,420,317,0,1020,1200,0.021737071415040728,0,source-tweets,0,337750.0,2,4,1,6
Muslims are not terrorists #CharlieHebdo #prisedotage #JeSuisAhmed http://t.co/7qi1XGDQEx,1114,8,0,0,0,0,3,0,406,198,0,634,73,1.4130663856691255,0,source-tweets,0,153429.0,1,7,7,9
Can these terrorist cunts in Paris just fucking stop with this bullshit! 😡,1544,13,1,0,1,0,0,0,563,2047,1,1520912,437,0.17204940972110527,0,source-tweets,0,991926.0,0,12,14,34
"#France's most famous cartoonist, 87 yr old Uderzo - father of Asterix - comes out of retirement for #CharlieHebdo. http://t.co/ytGZ1SrBV7",2127,20,0,0,0,0,2,0,4621,3052,0,901,1986,0.011770136164320332,0,source-tweets,0,73033.0,2,8,2,13
French envoy's #CharlieHebdo #Twitter photo goes viral #ParisTerror http://t.co/9oJmJE0OWU http://t.co/Z0CEEFGFeD,729,10,0,0,0,0,3,1,190,88,1,394025,116,0.0009859412086908892,0,source-tweets,0,48521.0,1,5,6,19
This is what courage and duty look like... #CharlieHebdo http://t.co/aKVE7buqcQ,867,10,0,0,0,0,1,0,266,327,0,3919,1445,0.7036850075719334,0,source-tweets,0,420847.0,1,10,11,14
"Saudi government to give 1,000 lashes today, outside a mosque, to a Saudi blogger who ""insulted islam” #jesuischarlie http://t.co/q8WzV7dkiO",2770,19,0,0,0,0,1,1,162,30,1,369901,1980,0.02231374477501844,0,source-tweets,0,22142.0,1,4,5,9
Israel shares France's pain and grief.  #CharlieHebdo http://t.co/mjFnEkvajd,2018,8,0,0,0,0,1,0,223,146,1,216264,5040,0.027185340943226194,0,source-tweets,0,138448.0,0,4,5,11
Two hostage situations underway simultaneously in #Paris. Latest on our live blog: http://t.co/7N7uvClhWY http://t.co/N5Vu6ygqxM,2304,14,0,0,0,0,1,1,172,36,1,779835,264,0.00038547992250351687,0,source-tweets,0,2196.0,2,1,2,2
Islam is NOT religion of peace✌️it's theory of conquest that seeks domination by any means-Ali http://t.co/qLfQjIivyH  #CharlieHebdo,624,17,0,0,0,0,1,0,146,78,0,50063,33970,3.578607279175307,0,source-tweets,0,260040.0,1,13,9,16
"Islamophobia: a word created by fascists, used by cowards, to manipulate morons. @YoungBLKRepub   http://t.co/uJowPJhbAi #CharlieHebdo",624,15,0,0,0,1,1,0,128,82,0,50064,33970,3.578607279175307,0,source-tweets,0,110412.0,0,0,4,9
"#CharlieHebdo attacker: ""We don’t kill women but you have to convert to Islam, read the Qu’ran and wear a veil."" http://t.co/rpZHDQZddO",2032,21,0,0,0,0,1,1,152,36,1,55784,401,0.030555639758707447,0,source-tweets,0,150184.0,1,6,2,14
"He's Muslim and he's NOT a TERRORIST  

#MuslimsAreNotTerrorists
#RIPCaroline 
#JeSuisCharlie http://t.co/mDgNlg3DwS",521,11,0,0,0,0,3,0,250,244,0,82986,43411,0.3267160741425505,0,source-tweets,0,17544.0,1,4,5,8
"Kill them &amp; when you're done kill their pet goat❌RT""@sammy2168: @jjauthor  @FlyoverCulture @DrMartyFox http://t.co/0oTaUVvisg” #CharlieHebdo",624,15,0,0,0,1,1,0,195,152,0,50112,33991,3.573265783320343,0,source-tweets,0,30340.0,1,6,4,9
BREAKING: ANOTHER HOSTAGE SITUATION IN EASTERN PARIS.,1137,7,0,0,0,0,0,0,180,78,0,134734,303,0.08188847235238988,0,source-tweets,0,1922.0,1,1,0,11
"Second standoff underway at Kosher grocery store at Porte de Vincennes in eastern Paris, French media reports. http://t.co/xv6GvYIlXA",2848,18,0,0,0,0,0,1,137,31,1,3035937,389,0.002773074513045449,0,source-tweets,0,3379.0,1,2,2,5
"UPDATE: A hostage situation is unfolding in a kosher supermarket in Vincennes, eastern Paris. French police on scene. Reports of one injured",528,22,0,0,0,0,0,0,112,50,1,318479,396,0.052936958080709307,0,source-tweets,0,1442.0,1,2,1,0
what's happening at the moment is really bad! I respect every religion! but this is just terror!!!🌍 #StopViolence #JeSuisCharlie,897,19,1,0,1,0,2,0,241,213,0,43324,26706,0.5366637053235837,0,source-tweets,0,23877.0,0,3,0,16
The reason to have a #JeNeSuisPasCharlie convo now is precisely because #JeSuisCharlie is using the tragedy to elevate them above criticism,1975,21,0,0,0,0,2,0,102,87,0,22386,889,0.18099639223316713,0,source-tweets,0,79865.0,2,4,3,11
#BREAKING Schools near Paris hostage-taking go into lockdown: officials,1200,9,0,0,0,0,1,0,201,24,1,306818,482,1.5462403166700168e-05,0,source-tweets,0,501.0,1,0,0,3
"2nd hostage situation unfolding in France as SWAT teams respond to situation at grocery in Paris neighborhood - @AFP, @AP",2797,20,0,0,0,1,0,0,311,53,1,7197820,509,0.0002134639582958835,0,source-tweets,0,10772.0,1,4,3,12
Cartoonist's continue to poke at Tyranny. Quite brilliantly too. #CharlieHebdo #JeSuisCharlie http://t.co/NgoiBb5grw,2143,12,0,0,0,0,2,0,1131,616,0,529,1540,0.02023794922114559,0,source-tweets,0,126096.0,2,13,0,8
"To whom said #KillAllMuslims
just in case you are confused.

#CharlieHebdo http://t.co/B52ts3Q8Dv",1333,12,0,0,0,0,2,0,197,115,0,1061,496,0.09171367438241587,0,source-tweets,0,86544.0,0,3,3,21
Armed Person Takes Hostages At Paris-Area Deli; Police Surround Charlie Hebdo Terrorists http://t.co/K61LgA3Tjc http://t.co/SdQNm8maMD,751,14,0,0,0,0,0,1,139,61,1,208523,4743,0.007624798505744186,0,source-tweets,0,5941.0,1,0,1,3
The latest on the manhunt for Charlie Hebdo attackers and two hostage situations taking place: http://t.co/A3ChSCOHck http://t.co/ArkKqSNQFb,2840,17,0,0,0,0,0,1,158,28,1,5586173,976,0.010189451146074288,0,source-tweets,0,1337.0,2,0,0,6
"Shooting, hostage situation reported in eastern Paris' Porte de Vincennes area, prosecutor's office says. http://t.co/7Bxdhozq4H",2929,15,0,0,0,0,0,1,487,203,1,22711159,113,0.00034950934265358245,0,source-tweets,0,100341.0,1,1,7,16
"Reports: Armed man takes multiple hostages in Paris kosher grocery store, SWAT teams on scene http://t.co/dU9efPMFeV",2450,16,0,0,0,0,0,1,110,18,1,5070448,5558,0.00153227958290293,0,source-tweets,0,1909.0,1,0,0,5
beautiful #JeSuisCharlie cover for @NewYorker next week http://t.co/4DooCSph58,1640,8,0,0,0,1,1,0,102,110,0,3672,329,0.04401197604790419,0,source-tweets,0,18718.0,2,2,0,4
"At least 5 hostages in kosher supermarket in eastern Paris, according to reports: http://t.co/lmUljawKdu http://t.co/B1CKrZGJwf",99,15,0,0,0,0,0,1,136,34,1,4628,408,0.03447259870359458,0,source-tweets,0,1945.0,0,0,2,6
1st they came for the Jews. Then they came for the Jews again &amp; again... then they came for #CharlieHebdo. Then they came for the Jews again,1157,27,0,0,0,0,1,0,676,358,0,1844,292,0.14167812929848694,0,source-tweets,0,70682.0,1,16,3,18
Police: Two hostage situations near Paris believed to be related to the attack at #CharlieHebdo. Watch: http://t.co/1ozVYpL5rG,1459,17,0,0,0,0,1,1,200,66,1,115179,639,0.00042158516020236085,0,source-tweets,0,8973.0,1,1,0,18
"Civilians being evacuated, schools in lock down as new hostage situation unfolds in Paris http://t.co/cI8cztQjE6 http://t.co/5z4omAvypP",1977,16,0,0,0,0,0,1,116,20,1,843608,460,0.0002472634592157944,0,source-tweets,0,534.0,1,0,1,4
5 held by gunman at kosher supermarket in #Paris as 2nd hostage-taking underway: AP. Gunman linked to Thursday's killing of policewoman.,2184,21,0,0,0,0,1,0,113,3,1,422385,271,0.0006930487213251092,0,source-tweets,0,0.0,1,0,0,0
"Tonight, I spoke to President Hollande to convey Australia's solidarity, sympathy and friendship with the people of France #CharlieHebdo",1865,19,0,0,0,0,1,0,202,252,1,418837,30846,0.000514668039114771,0,source-tweets,0,226108.0,1,9,6,17
"DEVELOPING: Women, children held in second Paris hostage situation; may be related to massacre http://t.co/F4K3C1lot7",2854,15,0,0,0,0,0,1,206,50,1,4734358,381,4.730642473810638e-05,0,source-tweets,0,17084.0,1,6,1,15
2 standoffs happening now. Hostages believed involved. 1 gunman in kosher deli in eastern Paris. 2 terror suspects in town near CDG airport,2389,23,0,0,0,0,0,0,432,120,1,5482061,193,0.0004116920543433512,0,source-tweets,0,11155.0,1,5,5,10
"Breaking News: Paris Police Respond to Report of Second Hostage-Taking
http://t.co/U8BE162qls",2869,11,0,0,0,0,0,1,253,71,1,14704940,961,0.009508289120605785,0,source-tweets,0,2297.0,1,3,1,13
Turns out #CharlieHebdo was a two face douche on free speech - Telegraph http://t.co/aYmG7XeGY5 http://t.co/hiiW3qt2p0,2971,15,0,0,0,0,1,1,105,44,0,23574,16101,0.04645657251622632,0,source-tweets,0,571128.0,2,5,3,4
#Paris: Schools near the kosher grocery siege are in lockdown http://t.co/7N7uvClhWY http://t.co/eKOWNWLUwz,2304,12,0,0,0,0,1,1,110,27,1,780078,264,0.0003854644847040684,0,source-tweets,0,129085.0,1,1,0,4
"Police establish tight cordon around second hostage scene in #Paris. Eery quiet, except for buzz from helicopters. http://t.co/bw8vu18v8r",1641,18,0,0,0,0,1,0,132,39,0,827,268,0.004629629629629629,0,source-tweets,0,498532.0,1,2,0,6
LIVE coverage on the hostage situation with Paris attack suspects: http://t.co/LB5e3yCY3B http://t.co/U5c4Px2Ev0,2400,12,0,0,0,0,0,1,200,65,0,234556,50,0.00039026293965559297,0,source-tweets,0,3032.0,2,3,0,5
"The famous French cartoonist, Charb assassinated in #Paris, wrote recently about  #Kurds .#CharlieHebdo http://t.co/4Z39KoUYy8",327,14,0,0,0,0,3,0,131,98,0,2833,638,1.937403400309119,0,source-tweets,0,154052.0,2,9,3,9
READ MORE: Second hostage situation unfolding in eastern Paris http://t.co/Eh0dByqdYb http://t.co/eLrCndD0y2,2409,11,0,0,0,0,0,1,227,45,1,3493202,413,0.000927862177844867,0,source-tweets,0,6222.0,2,6,1,13
#CharlieHebdo attack: new hostage situation at Paris shop - live updates http://t.co/lNt8ldwaae http://t.co/x9smojQJK8,2878,13,0,0,0,0,1,1,144,27,1,1559600,1319,6.0889473427833794e-05,0,source-tweets,0,32.0,2,0,0,1
Our cover #CharlieHebdo #JeSuisCharlie http://t.co/q29opNZ0jr,2257,5,0,0,0,0,2,0,183,65,1,7028,1178,0.05689929646176758,0,source-tweets,0,3358.0,1,1,0,16
Video shows police surrounding Paris kosher supermarket where gunman reportedly holding hostages http://t.co/Qv1xBajqsX #CharlieHebdo,2818,14,0,0,0,0,1,1,710,219,1,12933705,3,0.0,0,source-tweets,0,1465.0,1,5,3,12
→ http://t.co/Grnn2RS6VA 498 Charlie Hebdo Charlie Hebdo massacre: Arrests as France hunts gunmen #CharlieHebdo England GBR Stoke-on-Trent,264,17,0,0,0,0,1,1,138,2,0,8054,1509,7.483536220315306e-05,0,source-tweets,0,0.0,1,0,0,0
Update: There are 2 standoffs happening in Paris now. Both reportedly involve hostages. Live: http://t.co/tuNscQWMJU http://t.co/VAWpXz3nCX,2860,16,0,0,0,0,0,1,279,54,1,4880424,2777,0.003386370649344484,0,source-tweets,0,117602.0,2,2,0,9
"#Breaking: french police release portrait of susp #Montrouge shooters same of hostage situation #Paris ""@prefpolice http://t.co/ZyC2Qh9uzv",2117,16,0,0,0,1,3,0,149,11,0,6179,3934,0.009160436048170767,0,source-tweets,0,1940.0,1,0,1,0
All who said #JeSuisCharlie this week must today say #JeSuisJuif - I am a Jew. Stand with France's Jews against this vile attack.,1595,23,0,0,0,0,2,0,165,91,1,31550,704,0.07123407036270558,0,source-tweets,0,165713.0,1,4,2,14
I'm not #CharlieHebdo &amp; neither are the French or anyone else unless the duplicity in/of 'freedom' is abolished. #JeSuisCharlie #JeSuisAhmed,1310,20,0,0,0,0,3,0,1157,76,0,138235,1980,0.2909370946822309,0,source-tweets,0,0.0,1,0,0,0
Charlie Hebdo: this map pinpoints the four key locations in the dual sieges – live updates http://t.co/CbQCu50ckl http://t.co/6Cpy1BmKQO,1890,18,0,0,0,0,0,1,224,41,1,3097503,1083,0.001211432192412707,0,source-tweets,0,2220.0,1,0,1,6
